bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24,bin25,bin26,bin27,bin28,bin29,bin30,bin31,bin32,bin33,bin34,bin35,bin36,bin37,bin38,bin39,bin40,bin41,bin42,bin43,bin44,bin45,bin46,bin47,bin48,bin49,bin50,bin51,bin52,bin53,bin54,bin55,bin56,bin57,bin58,bin59,bin60,bin61,bin62,bin63,bin64,bin65,bin66,bin67,bin68,bin69,bin70,bin71,bin72,bin73,bin74,bin75,bin76,bin77,bin78,bin79,bin80,bin81,bin82,bin83,bin84,bin85,bin86,bin87,bin88,bin89,bin90,bin91,bin92,bin93,bin94,bin95,bin96,bin97,bin98,bin99,bin100,bin101,bin102,bin103,bin104,bin105,bin106,bin107,bin108,bin109,bin110,bin111,bin112,bin113,bin114,bin115,bin116,bin117,bin118,bin119,bin120,bin121,bin122,bin123,bin124,bin125,bin126,bin127,bin128,bin129,bin130,bin131,bin132,bin133,bin134,bin135,bin136,bin137,bin138,bin139,bin140,bin141,bin142,bin143,bin144,bin145,bin146,bin147,bin148,bin149,bin150,bin151,bin152,bin153,bin154,bin155,bin156,bin157,bin158,bin159,bin160,bin161,bin162,bin163,bin164,bin165,bin166,bin167,bin168,bin169,bin170,bin171,bin172,bin173,bin174,bin175,bin176,bin177,bin178,bin179,bin180,bin181,bin182,bin183,bin184,bin185,bin186,bin187,bin188,bin189,bin190,bin191,bin192,bin193,bin194,bin195,bin196,bin197,bin198,bin199,bin200,bin201,bin202,bin203,bin204,bin205,bin206,bin207,bin208,bin209,bin210,bin211,bin212,bin213,bin214,bin215,bin216,bin217,bin218,bin219,bin220,bin221,bin222,bin223,bin224,bin225,bin226,bin227,bin228,bin229,bin230,bin231,bin232,bin233,bin234,bin235,bin236,bin237,bin238,bin239,bin240,bin241,bin242,bin243,bin244,bin245,bin246,bin247,bin248,bin249,bin250,bin251,bin252,bin253,bin254,bin255,bin256,class,all_class
572835.8,246040.5,1463.9404,443.58163,921.1285,4662.8105,12041.451,6874.7373,717.5256,191.72185,78.200294,1131.7795,6411.006,6199.487,1025.9904,587.4553,910.2014,1107.2887,15960.003,16331.026,1865.1217,653.7425,920.66235,455.44827,3002.665,4548.64,1385.628,450.73685,409.245,677.3069,767.406,707.3702,118.909645,81.89493,182.53761,355.45566,447.68774,1344.7266,653.68,293.25745,206.15294,190.21765,328.8766,1092.624,765.26855,215.44302,132.84235,162.69691,280.24356,339.3992,582.9373,338.8656,251.77092,207.58218,340.4945,950.34406,552.5617,399.04456,649.8964,363.93787,365.3145,713.3229,750.2587,439.01495,444.90277,215.98254,590.7142,410.90445,389.80075,192.31696,108.37366,293.7414,230.4975,142.58737,539.37836,264.23706,357.3565,270.03845,249.22952,165.81985,239.95445,306.17673,465.82718,99.39482,290.62546,234.36504,47.627132,62.89484,160.1557,143.42674,161.7609,195.19456,190.07042,301.4983,104.066185,143.94939,180.37007,140.51306,249.90506,368.98306,55.339993,226.69667,192.57022,140.95227,44.455772,93.77626,217.0222,195.49792,147.2829,166.24316,114.33097,122.57727,135.77798,284.7742,230.11035,230.72925,74.24764,231.36223,171.93597,104.55741,143.61493,221.48108,164.58609,158.81743,125.479744,132.2682,96.55703,42.238834,129.24245,302.20258,252.79747,232.0868,204.29236,185.23134,145.85385,83.49089,8.950555,42.00534,84.55841,154.84721,142.15842,133.16342,165.71657,70.65487,240.78957,347.51566,365.7178,516.27686,492.68216,150.44016,309.4856,123.64665,175.61136,156.49393,129.91312,85.31983,31.86198,91.337326,105.247,166.57884,158.11508,180.85635,132.28616,24.397957,58.365757,215.16177,123.53694,177.45834,319.70258,275.53598,47.476635,30.960604,44.030518,90.355934,149.97607,147.10553,124.53409,47.700535,48.56048,84.172874,33.4158,36.99746,112.656105,168.14944,50.887947,187.12999,243.40742,215.47935,86.94925,157.43878,97.25443,179.07486,130.43974,68.06668,188.16531,151.04576,56.47462,119.59438,57.89188,168.24286,183.82973,22.979206,66.4165,39.79467,96.03126,192.99072,267.85016,200.35863,169.90936,318.9011,82.828926,88.975586,480.52695,425.44592,83.47319,565.27527,401.1483,244.64127,84.0467,111.856094,86.37721,223.9912,173.2555,197.92474,146.15425,101.78583,48.74521,72.98174,137.15082,116.98204,229.8697,335.28546,242.5215,227.89468,218.3107,141.99605,79.41992,115.50881,111.52889,116.100426,154.65843,242.72337,252.60777,215.9402,111.302536,84.6415,113.480156,126.93867,140.87083,101.24881,139.02235,210.65315,56.962425,37.853867,101.30431,130.36266,38.6875,Coffee Machine,$Coffee Machine$Ventilator$Refrigerator$Microwave$Faucet$Dishwasher
570725.0,242447.98,949.74976,679.9547,575.78815,4305.4233,14204.445,8460.308,587.27484,317.87152,323.23053,1706.0634,6895.8945,5722.994,713.4261,611.4736,361.12485,2875.6816,21347.057,21746.99,3742.086,531.3874,414.95053,271.71515,2759.7483,3516.3135,721.1915,54.31371,315.17715,285.8351,213.59335,436.9786,301.37552,149.21156,90.55168,155.17621,861.3797,1909.0433,923.657,94.006645,167.60408,182.16394,361.3407,1117.2788,704.7641,75.37974,191.57988,174.04329,238.619,386.4909,283.9591,292.51663,281.08304,287.43463,89.28901,1223.5586,1267.1729,220.72986,644.0258,462.382,320.55017,876.4557,720.7817,205.0068,87.38724,232.60907,500.37064,506.44507,350.25555,60.728474,168.59271,164.62558,101.58568,362.6016,943.9557,789.22955,307.09497,156.40692,159.41284,307.77762,253.15323,139.28085,380.2612,90.39854,220.24065,177.5694,67.4579,180.37758,247.0149,198.01952,101.96626,79.735016,309.11346,305.942,211.45515,179.35225,171.05849,26.084017,343.34134,516.06647,247.51122,120.06858,135.00195,139.7596,67.95789,229.1182,316.5381,324.4773,118.133766,48.543236,153.27542,292.27054,162.18993,171.16669,339.1495,95.764015,273.79718,143.57407,115.9209,147.12497,234.49565,173.74216,123.524895,104.86726,204.1176,210.47482,120.545425,93.20068,122.90135,224.70103,187.95612,100.48379,343.08374,113.12886,107.89858,106.018524,148.16605,156.68336,121.34992,171.99869,169.0479,220.08154,233.95195,195.24564,52.744473,219.37259,321.5314,367.27585,584.8076,172.74265,110.31077,65.047104,189.40794,184.85757,165.81186,52.45723,130.90376,121.26241,81.24342,106.82577,184.14647,168.09273,103.50438,237.30318,262.3819,216.32364,155.0503,61.532005,37.82601,163.44142,221.8279,145.62036,118.14528,162.22318,95.43344,57.94626,107.5985,107.89733,160.21281,259.60086,165.23386,46.0701,39.81522,120.82113,187.95396,114.564255,38.68104,128.99101,276.1601,203.20247,79.88116,125.96163,51.91274,80.768906,244.52428,236.30919,40.70654,167.09236,109.62422,76.1906,283.4534,335.61032,290.0086,162.87326,93.92086,115.38913,228.95563,404.25894,347.0857,159.77782,315.04617,195.51625,4.0181274,55.15024,383.769,125.967415,414.67142,120.4016,303.94064,207.53244,189.06133,278.72647,367.56897,302.68793,265.13263,264.03705,290.55936,244.97403,163.01564,49.301937,159.04529,87.65405,165.44644,99.49303,76.57842,141.78625,83.35665,123.76515,68.49458,132.54703,197.77533,77.761665,103.15198,191.07793,173.14694,72.092514,179.27316,163.09785,97.10182,139.03557,60.56343,151.49823,31.705734,83.10178,104.22577,128.56871,20.75,Coffee Machine,$Coffee Machine$Ventilator$Refrigerator$Microwave$Faucet$Dishwasher
572300.1,245081.39,1740.104,2172.4365,1241.0441,5319.652,14821.795,7890.2676,1113.233,474.34622,512.163,1767.0502,7416.1353,5936.025,771.84064,337.96216,130.81624,3036.6514,22343.16,22021.543,3185.6562,477.7647,578.58875,1089.6501,2932.8455,3694.7966,778.16095,178.48901,520.78784,705.3807,828.88074,171.30765,180.39084,88.474625,165.319,184.62315,1066.3088,2686.9373,1034.868,24.639948,167.44418,345.2712,483.7777,1176.6099,610.60724,87.66389,236.85054,382.54355,193.79344,176.616,174.47061,124.32667,171.29128,323.20547,256.61533,1059.0323,1346.9518,485.83554,477.34805,367.83636,459.06787,209.69751,539.3151,58.172813,244.87453,428.16238,294.43027,110.06381,311.27844,159.05957,319.2572,307.26288,100.42088,240.20908,500.4043,48.69593,243.80038,103.70102,161.2649,529.58997,570.86017,69.16383,332.4527,222.9309,277.9433,74.107796,282.28897,175.2107,76.7284,147.02501,172.66467,161.253,224.95795,238.17393,135.48187,166.98863,139.90262,166.7294,371.613,451.50473,103.59745,36.962,27.893282,52.621113,344.88373,358.1153,226.77245,162.88632,28.215885,93.32201,131.11478,200.14046,18.339865,222.78287,112.679375,31.98735,128.02557,179.4334,41.695118,159.95526,187.3431,172.68745,144.79657,106.616196,91.7682,300.94855,272.0934,287.7641,378.2279,289.0319,168.02826,188.44481,140.41515,166.74829,125.27868,83.97041,92.20064,48.395622,136.3604,155.07713,171.5146,130.74991,153.12679,184.93077,77.46306,266.39743,260.0285,417.52063,395.99237,281.64706,229.71762,141.43753,147.81766,195.64087,166.94101,143.00722,214.1356,90.53805,261.3409,212.52383,300.3593,231.38776,128.29184,241.69627,274.84695,70.98488,195.94797,180.87437,138.15283,67.81075,43.590668,53.914284,57.050854,164.0206,89.50992,141.90446,109.506294,140.14792,19.94792,128.47745,234.65334,140.52023,107.76827,94.699936,113.755226,121.675415,73.82226,99.65193,112.73901,113.19862,194.94926,33.59052,178.36444,106.86482,156.572,205.6266,269.24506,98.46192,160.07864,47.711327,210.29263,159.15715,66.685585,168.71849,132.26608,174.78905,43.54804,118.522575,138.15387,116.59079,172.10274,406.00085,481.56555,354.2884,125.92179,504.44727,448.8472,209.536,116.70692,243.35692,219.55394,236.15805,57.655285,108.97095,138.61415,183.69476,327.475,312.11642,112.26356,182.98962,227.13092,287.18518,159.58815,7.7290897,127.04861,295.88956,304.08847,13.376687,47.58814,174.52478,243.9552,204.43521,188.34525,120.13466,59.50044,210.32993,219.95427,243.47287,105.84131,69.829216,37.466713,50.469124,136.337,120.62771,83.96849,126.72251,86.25,Coffee Machine,$Coffee Machine$Ventilator$Refrigerator$Microwave$Faucet$Dishwasher
577105.9,241708.06,5136.9336,4428.4556,6283.245,1527.3728,12094.046,10576.306,1735.5245,1153.8309,1383.6726,348.37537,6225.795,5150.5073,388.5288,786.2727,503.61087,4100.5073,26102.049,26366.393,4651.403,1224.8495,288.91162,1100.6719,3854.3257,4882.218,1029.013,326.47122,164.20639,289.15457,232.36298,493.915,568.14825,164.48447,163.4773,288.86234,1408.0109,3240.2104,1283.1364,120.41047,170.81895,135.17772,665.86676,1238.1681,772.1894,158.32443,287.90192,210.3101,259.51956,233.23752,185.81367,177.06224,228.09149,193.80064,391.83887,1212.7478,1224.7023,220.48305,275.0164,135.36444,91.24534,646.0933,1100.0404,497.82358,113.25176,453.44724,408.39542,775.43384,799.6083,327.14627,175.7361,205.22981,101.6266,447.6156,640.712,99.24056,184.282,209.87193,375.68835,252.93202,448.06863,426.71814,160.2477,373.29288,263.1826,201.374,479.43805,380.82422,96.520615,124.92008,94.093254,197.60866,367.863,486.56223,186.71313,28.129045,353.66345,331.84967,316.77386,355.5775,139.16812,139.25752,287.04352,300.61063,132.77377,223.32858,252.47752,211.30063,210.49762,220.18198,253.99808,243.75298,295.36038,134.54668,184.22404,172.19048,186.28452,270.21603,219.70425,199.79791,21.637562,161.1051,121.03383,33.437366,259.66882,377.58087,167.86006,333.44128,365.92166,220.9416,365.0591,289.5288,238.25017,82.98215,235.73444,354.69464,346.0334,176.93251,57.079723,83.1114,225.91928,131.37354,128.61777,257.1918,378.72803,319.2849,122.99068,144.77573,269.2948,238.90208,43.23219,99.98089,216.49438,244.42639,267.39575,110.45462,277.14972,168.43059,42.116447,223.53076,83.59228,151.5326,51.167667,112.661255,158.9689,106.898224,264.85767,67.67731,101.2771,18.4709,43.650738,77.43647,106.290665,9.855174,130.86215,99.782364,20.439968,183.14142,142.30035,23.571215,62.7079,133.26193,224.68071,191.22133,92.74624,136.6998,145.71109,44.87918,146.39514,292.65173,389.7947,256.9979,136.2019,250.44492,113.122,169.81161,261.9552,108.32365,86.04526,147.30072,131.24774,91.36562,273.42783,276.25037,84.9274,215.36984,286.00565,143.69498,165.2893,303.00397,283.86182,95.70847,322.84668,240.87323,197.65926,90.807755,97.78203,161.65091,289.35678,536.41284,302.42044,226.92987,261.0072,264.81235,89.67316,45.895306,244.54568,267.76962,146.97876,139.38441,192.78975,101.97085,215.62273,277.0824,206.35571,191.85068,209.93845,204.1534,39.330616,123.107346,182.27893,167.80368,143.41695,220.95862,94.68571,16.178133,132.31856,170.84938,156.4401,171.99858,121.225395,140.84886,162.86725,116.2541,95.3124,118.25263,203.59375,Coffee Machine,$Coffee Machine$Ventilator$Refrigerator$Microwave$Faucet$Dishwasher
585835.44,246084.0,23478.717,35995.008,29818.605,17832.887,16817.574,7384.8403,2235.8528,4475.0015,1993.1843,5565.707,10895.03,7931.639,3463.4714,3444.6829,3527.5554,7724.8027,26736.02,26444.42,5392.052,1587.3381,2669.8623,4547.026,5903.851,4928.8335,723.4632,1090.3103,694.0909,2062.7908,3169.7808,2190.264,815.4418,1072.455,1340.6418,567.9006,1407.9966,2958.9814,2017.9738,978.67554,456.98297,649.3036,502.7799,811.4614,1235.0558,1150.3966,854.00635,905.5989,375.15048,771.0949,700.7799,377.61905,1085.4912,951.26733,679.80853,1284.8683,926.1329,278.83554,926.7213,662.0212,416.80057,510.95996,864.07605,458.59015,732.6418,912.7598,162.87271,1189.6664,1069.5466,357.64105,611.8452,1056.579,524.4521,609.99664,1091.8783,466.9286,139.76819,615.4848,675.8454,272.53558,574.1529,241.29372,164.47495,716.723,666.75464,330.36533,227.91765,301.4141,122.96925,267.83768,582.67706,525.23517,614.12177,574.195,403.18478,99.624115,538.98456,567.3361,545.3602,814.1338,526.9938,221.62405,597.03876,513.7364,293.73807,123.45499,222.25826,442.03928,723.4813,723.58813,465.74527,131.08517,390.79715,249.02379,334.82602,295.88107,230.31958,50.589104,338.02277,463.21747,378.86588,42.905453,239.57573,220.10854,324.65283,470.93774,351.15497,285.95792,696.83264,426.8111,107.926445,162.06476,148.74748,339.443,384.1026,280.98706,190.79694,139.7275,193.28368,369.7697,304.2323,236.10434,301.96542,86.66002,224.36606,308.54944,330.24323,498.723,312.7088,295.74774,143.26527,140.81525,136.571,273.13885,216.61792,351.31595,280.98196,28.328304,116.756584,212.40337,170.89793,134.61635,192.60133,19.257292,63.00246,87.44138,15.297726,117.51141,318.39276,271.6923,136.62778,142.31956,119.74353,162.4737,92.6293,194.46715,229.6901,11.299998,154.31885,229.5067,224.35678,296.39246,259.1337,72.36176,80.704,142.96063,164.02858,59.000084,137.36964,85.42086,165.60414,62.476532,105.53276,119.08985,126.76543,116.242874,301.91302,362.50122,246.93118,20.92081,237.25766,238.0226,319.7975,449.39578,298.66263,269.43933,113.94144,166.34142,96.0875,245.72574,321.48657,449.28442,561.37024,219.76028,183.85411,290.7519,582.18866,364.66995,168.8852,322.52902,284.5627,212.95941,54.686012,99.45957,138.55106,42.38167,166.05537,244.22899,437.1979,253.50482,186.99695,232.68811,223.62044,274.28278,276.78403,49.875156,184.73817,150.88945,97.05638,244.20566,163.04077,128.83621,148.1356,165.08363,196.33289,172.25296,134.78067,48.17933,136.19844,185.1016,190.77162,204.70598,167.28922,72.867035,100.709595,124.84942,245.9375,Coffee Machine,$Coffee Machine$Ventilator$Refrigerator$Microwave$Faucet$Dishwasher
536606.3,222558.69,21575.62,24895.217,33345.01,16813.771,16689.541,6042.194,8143.484,1687.9009,7677.13,4473.3203,8966.279,8904.455,6643.1025,8921.75,5070.1104,5573.784,17303.707,18505.98,6439.2334,5373.7915,2464.147,1432.8519,729.30414,3443.1306,5480.258,2556.2996,1109.9263,1880.7546,1764.5598,3241.5823,3200.228,2593.724,1387.0061,185.54079,744.4432,1008.43866,2397.9895,3086.967,2550.1438,1945.0543,1336.6798,2043.8191,2557.1125,2011.3817,1608.8423,1367.5798,893.8614,520.9137,1101.2318,1662.1426,2078.7148,1133.6887,1289.8931,1318.461,873.5194,723.5628,1454.9744,1394.8768,1055.4347,1242.3816,1373.9486,609.7442,578.49506,1154.8582,573.0803,516.1815,908.60876,493.5178,320.95587,540.9665,814.5262,279.20435,271.79434,754.612,228.58072,123.57306,464.0257,612.3315,525.9338,189.10551,289.21234,212.72803,202.88477,76.996544,536.1238,658.52686,387.9061,140.5456,394.16064,483.2041,1109.556,1316.5917,726.8026,289.86774,327.19824,322.44418,297.66656,751.0487,564.8409,745.23486,324.2652,214.88403,432.65518,465.47934,770.6804,351.27505,336.29172,178.04045,60.00714,464.93033,219.01575,598.78644,412.44693,178.94656,224.74748,235.62628,333.72812,312.50754,149.53314,104.34542,212.12067,218.3497,117.380135,203.7031,59.632572,321.52448,390.8435,130.95749,156.8011,264.2428,112.59478,354.3979,350.2702,352.5018,257.96414,120.081795,123.791885,162.32211,165.68816,92.394516,134.12949,376.80756,305.72168,435.3885,441.67395,322.51285,395.29938,150.7619,508.94455,194.06192,106.45591,264.73242,226.80418,257.6861,95.57037,125.34638,268.55502,252.86911,209.80821,123.98118,37.305687,325.74417,405.61478,252.16797,128.15434,255.43802,51.96011,150.7131,237.04808,383.52094,133.06548,113.07482,168.49574,155.70859,99.77648,131.59303,159.97108,96.40988,192.97464,179.47394,69.44504,181.01277,114.672035,77.55367,196.45416,67.75247,94.33082,29.555307,92.73248,185.03781,210.76909,241.89148,262.83658,62.788296,131.18616,132.88008,251.1451,289.0157,48.408176,166.3859,278.37595,128.06877,61.89962,82.163246,164.38564,266.6451,208.69307,186.62335,207.519,360.5031,231.06024,298.90286,447.67563,235.65352,367.4739,199.86183,120.61092,156.582,257.57925,127.574715,22.287565,140.53767,315.75113,228.14131,142.14455,148.34291,268.74475,331.0671,91.32102,88.840485,88.739845,213.6945,68.447815,188.42696,178.0869,81.90986,57.208546,104.52323,180.2941,187.1928,176.99533,15.979112,6.923776,179.17044,277.36237,294.97357,38.905003,74.63264,64.17693,91.43543,115.62648,77.46219,82.232605,220.22652,151.5625,Coffee Machine,$Coffee Machine$Ventilator$Refrigerator$Microwave$Faucet$Dishwasher
492716.4,188847.55,34459.82,40378.34,66012.98,46861.426,20341.916,5684.918,10192.572,10016.934,12984.644,11643.592,6576.274,6567.405,15843.822,11415.201,2058.5583,7650.233,13913.617,14441.81,5804.7695,1783.029,590.3993,3909.9326,3502.2178,3727.7444,6509.596,2040.0052,1666.0009,1442.3232,2533.171,2164.0093,1695.8435,1760.8713,798.80035,536.73663,1836.3188,2590.6284,2349.2527,1088.986,1288.6649,1185.5046,1647.2731,1691.8923,2233.1104,2019.0327,555.4018,169.89546,515.18726,1457.1543,644.27765,693.50867,900.6934,1364.0607,718.1324,256.58896,180.31523,282.1527,129.55208,766.27374,455.0016,483.86145,656.57965,921.7559,239.77759,1136.8397,1136.3883,624.8981,290.69992,155.68106,450.1494,638.94745,392.55496,812.1031,556.40857,360.83942,337.87595,198.65836,428.06198,491.85886,313.1415,541.5241,50.90248,388.93533,255.6633,43.19401,186.55043,343.2708,554.3616,421.30737,375.2694,386.04996,938.1399,833.3565,240.38228,204.41891,109.0344,375.8113,232.69658,185.02437,332.2079,402.82007,209.27272,274.9894,150.02136,423.40244,167.0481,200.2946,174.86897,254.88141,343.9011,99.922226,469.50638,272.75656,299.50797,175.20995,130.78857,390.13083,464.37378,306.09793,6.547568,44.07285,357.4907,169.67407,150.72084,276.74112,44.651257,116.05853,99.77592,415.91843,613.66864,120.88147,418.21124,109.85929,221.6688,202.38405,133.17093,251.09476,135.40138,222.5813,353.55667,205.63261,368.08057,229.03214,452.895,259.051,275.81152,401.02832,269.95654,563.6188,253.71999,602.26184,448.0236,34.192772,305.08115,130.08537,468.73065,266.50482,174.69719,374.77808,207.62585,94.91575,134.82672,278.7807,359.4365,80.354294,68.64183,241.56563,81.20512,382.36642,318.16983,155.95299,283.0912,92.94672,117.38207,253.01988,153.03302,288.5736,169.14185,171.68034,96.404945,131.40797,224.04932,206.21396,183.27786,180.66434,381.89774,167.22061,184.4109,357.4391,121.47664,119.38455,180.40244,247.25214,255.1421,147.13689,162.3463,147.6962,151.8797,244.33537,218.64516,291.85556,240.6401,176.19244,68.56073,140.29916,46.464424,136.20776,237.07079,260.75363,119.61875,371.78247,175.65923,388.2006,431.52042,433.11893,284.05127,354.33475,344.39438,128.12721,85.60311,101.626465,110.67856,202.13187,131.53935,195.22672,115.26347,180.66069,253.71259,158.63689,446.1093,189.42023,311.76163,257.0649,185.77385,152.68356,286.92172,211.65063,69.22858,36.737377,138.68939,164.52638,294.75735,107.84422,82.187515,92.92127,46.02805,191.8056,257.77127,108.70056,179.51015,232.92508,301.3379,261.32935,213.85458,68.993614,86.90625,Coffee Machine,$Coffee Machine$Ventilator$Refrigerator$Microwave$Faucet$Dishwasher
591124.25,258786.97,23583.996,22141.957,55411.11,67839.695,40635.293,22861.256,12848.415,6283.4316,4363.168,4374.6787,1535.8691,3897.8926,1797.9667,3417.7202,5230.1865,10112.601,13866.96,9891.932,4728.6533,1159.0869,2490.163,2608.2705,3162.304,6278.358,3379.491,923.7327,3211.0703,1911.536,935.2711,76.40949,792.15375,2245.6396,2810.2556,678.06635,331.2845,1148.9243,1356.2461,1074.5071,603.8137,232.17677,634.02203,881.2883,777.96185,570.72125,1092.2616,399.11838,1035.8625,571.77484,1185.6935,227.49153,567.9305,675.53375,285.5758,815.8302,1223.3118,1004.1316,350.12766,1430.8949,1065.4127,1596.8475,879.12506,1245.1803,287.08377,1212.7496,970.6019,274.79843,352.6739,430.6746,390.1688,595.4072,34.283722,414.22098,101.29546,353.98032,224.3452,454.99634,402.171,678.23376,327.0795,646.0612,838.8788,61.747486,342.04553,576.19257,517.678,176.56929,390.3634,536.0953,328.22565,169.11078,338.83447,601.8029,184.86383,125.25356,38.64332,165.87807,434.67087,496.39856,210.52779,125.64672,490.1446,113.16057,296.2315,180.96222,118.45286,42.68378,175.3488,251.99274,241.08467,345.84518,133.19278,97.51261,200.3236,229.04634,147.03017,156.49934,389.13644,218.39207,296.08005,138.94565,269.22314,36.283432,341.3853,87.44628,307.37115,266.7403,335.17355,252.55212,267.74796,328.39,474.66437,152.35123,412.64163,317.58517,267.22595,118.35243,409.5472,304.77655,398.59402,274.1966,368.98724,409.92914,259.2403,459.95486,56.07122,618.6276,506.43234,273.47433,322.32904,334.12744,108.99924,204.69951,121.12184,334.54974,376.93622,321.6813,105.50439,285.14496,166.51753,369.07397,135.78915,473.05334,339.37006,211.561,379.16626,47.775196,150.54874,202.8688,289.23837,281.8706,229.07579,263.5161,134.22725,319.73785,256.98712,328.05692,534.9086,401.01382,566.535,214.73383,269.16974,51.119778,357.28238,93.62396,281.83917,172.47183,224.8691,293.12903,208.92384,184.78949,87.47483,104.206665,48.20861,143.86554,200.49915,74.02086,13.236762,157.25394,195.57712,128.48537,62.29897,74.25125,104.33643,216.3864,201.67747,138.53769,279.30887,513.6481,290.7076,114.54431,215.06898,746.0205,250.30048,384.50858,516.40466,376.06064,143.08278,273.4932,212.76096,116.34906,107.58495,138.95514,248.87904,91.54611,143.45358,61.859684,29.181683,339.80286,417.9576,66.75554,307.55786,171.37032,168.61609,68.23033,288.3853,181.04346,44.578705,72.34131,238.1321,228.087,91.779816,121.18376,251.56483,209.60986,6.825937,101.68449,46.89821,133.12668,209.82396,199.22578,216.30092,64.64207,191.70987,214.32668,136.46875,Coffee Machine,$Coffee Machine$Ventilator$Refrigerator$Microwave$Faucet$Dishwasher
592943.7,249710.27,7271.5737,788.95807,10727.256,11613.762,8651.342,7987.2363,1381.6116,6423.5996,6656.6504,5373.685,8896.115,6624.9297,3248.8704,4421.9556,1794.7319,1737.4996,19265.092,20417.44,4455.254,3899.3892,3341.0266,2819.176,2201.0178,1031.1515,1208.6443,3354.586,3231.056,1644.3695,1391.582,2233.0627,2213.9453,408.74396,2267.3047,1490.4987,625.79144,1230.6594,499.70514,570.12213,726.59753,444.31995,913.9718,2178.384,1888.8428,1460.0856,413.67267,431.69318,1109.3793,1987.9355,888.2767,340.90155,506.78745,614.3835,276.20206,1766.7854,1367.3876,976.1857,1019.6927,508.07538,837.87683,1318.5,2261.5688,1472.5103,285.1282,1138.8207,453.90897,654.86774,1227.1294,758.8423,200.42494,263.81235,800.8771,665.0099,764.50507,908.3318,254.7672,419.222,390.461,219.89093,239.44106,279.3282,138.66014,401.0008,385.35696,184.969,618.3551,394.22968,234.785,337.1962,364.90247,299.54507,503.3498,661.6164,264.96118,503.54343,282.76245,272.60953,256.71442,363.6055,389.07156,319.5119,139.30084,305.8695,286.86823,129.20882,43.457058,259.22495,452.22345,228.73972,195.2232,476.42108,570.1127,354.21634,310.00272,399.89975,581.88806,410.3995,449.4642,466.58606,300.69812,69.622406,371.55106,369.2508,114.83339,222.33824,147.80061,86.84858,433.35895,604.21875,305.35727,250.26578,532.5736,189.0109,66.985756,295.24884,403.8288,96.30363,164.5828,294.76947,266.6389,164.80902,409.88803,207.15625,251.54034,229.88316,134.74788,248.65814,448.88504,344.67206,290.73953,294.09537,124.45578,53.60222,215.21758,311.08722,134.35338,190.56564,162.22977,170.273,347.72006,127.67358,254.53209,196.85992,79.3626,309.43896,370.75705,53.93167,239.1468,488.08572,306.85892,99.738815,138.91522,193.6749,77.11294,95.418594,271.6921,123.425575,264.25867,439.84558,316.54193,203.05061,336.79086,91.538445,298.0854,319.9973,78.6921,129.87637,159.75787,206.76506,356.1514,191.29678,213.12225,141.98666,107.288475,52.99038,129.90198,156.54936,163.89427,131.46094,216.26202,326.05774,204.39723,201.8504,176.7123,123.598404,206.33571,130.4918,131.80812,1.7190238,277.7502,180.92027,233.2639,314.21545,233.7906,488.86496,717.38574,561.6931,284.7052,130.8549,194.43893,192.75272,89.458,139.8804,234.6954,200.66368,105.737045,283.58307,58.34683,40.588528,234.77995,442.6297,82.18061,139.09477,197.85425,95.49066,19.347515,166.07867,105.885124,105.76825,178.87938,98.30502,212.00456,187.30788,281.06683,145.81386,86.46523,152.23746,98.592064,111.944115,116.38438,90.98959,132.1453,185.81349,85.106964,193.80174,204.4375,Coffee Machine,$Coffee Machine$Ventilator$Refrigerator$Microwave$Faucet$Dishwasher
